"exercicio","Funcao_cod","Funcao_desc","Acao_cod","Acao_desc","ModalidadeAplicacao_cod","ModalidadeAplicacao_desc","ResultadoPrimario_cod","ResultadoPrimario_desc","ploa","loa","loa_mais_credito","empenhado","liquidado","pago","Ano"
"2022","15","Urbanismo","00T3","Apoio a Sistemas de Transporte Público Coletivo Urbano","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,11144,11144,0,0,2022
"2022","10","Saúde","21D9","Estruturação dos Serviços de Hematologia e Hemoterapia","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,325923,0,0,0,0,2022
"2022","14","Direitos da Cidadania","21AS","Fortalecimento da Família","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,4e+05,7e+05,697589,278063,278063,2022
"2022","15","Urbanismo","00SY","Apoio a Projetos e Obras de Reabilitação, de Acessibilidade e Modernização Tecnológica em Áreas Urbanas","71","Transferências a Consórcios Públicos mediante contrato de rateio","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,11967174,11488488,11488487,0,0,2022
"2022","13","Cultura","219S","Desenvolvimento e Fortalecimento da Economia Criativa","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,8250000,10700000,10699812,2900000,2900000,2022
"2022","10","Saúde","15VY","Construção da Sede da Fiocruz Rondônia","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1086410,1086410,1086410,0,0,2022
"2022","08","Assistência Social","215I","Consolidação da Implantação do Sistema Nacional de Segurança Alimentar e Nutricional - SISAN","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1264528,0,0,0,0,2022
"2022","10","Saúde","6179","Comunicação e Informações para a Educação em Saúde e em Ciência e Tecnologia","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1459478,0,0,0,0,2022
"2022","19","Ciência e Tecnologia","20V6","Fomento à Pesquisa e Desenvolvimento Voltados à Inovação, a Tecnologias Digitais e ao Processo Produtivo","50","Transferências a Instituições Privadas sem Fins Lucrativos","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,0,1599998,1400000,0,0,2022
"2022","26","Transporte","7X42","Adequação da Travessia Urbana de Petrolina nas BR’s-407/428/PE","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,6319665,6319665,6319665,0,0,2022
"2022","12","Educação","4086","Funcionamento e Gestão de Instituições Hospitalares Federais","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,2762201,5043032,5042233,4694305,4558259,2022
"2022","20","Agricultura","20ZV","Fomento ao Setor Agropecuário","30","Transferências a Estados e ao Distrito Federal","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,6e+05,2427200,2427200,0,0,2022
"2022","10","Saúde","2E89","Incremento Temporário ao Custeio dos Serviços de Atenção Primária à Saúde para Cumprimento de Metas","41","Transferências a Municípios - Fundo a Fundo","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,22377744,1094108002,1091996882,1083448726,1083448726,2022
"2022","10","Saúde","8535","Estruturação de Unidades de Atenção Especializada em Saúde","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,456781400,2,0,0,0,2022
"2022","10","Saúde","21CE","Implementação de Políticas de Atenção Primária à Saúde","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,692449,0,0,0,0,2022
"2022","05","Defesa Nacional","2E74","Estruturação e Modernização de Unidades de Saúde das Forças Armadas","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,13112501,12802342,12659595,10452205,8055810,2022
"2022","21","Organização Agrária","210T","Promoção da Educação do Campo","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,6e+05,978105,978105,96000,0,2022
"2022","19","Ciência e Tecnologia","212H","Manutenção de Contrato de Gestão com Organizações Sociais (Lei nº 9.637, de 15 de maio de 1998)","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1949365,2899365,2899365,0,0,2022
"2022","20","Agricultura","21B6","Assistência Técnica e Extensão Rural","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1e+05,1e+05,1e+05,0,0,2022
"2022","24","Comunicações","20V8","Apoio a Iniciativas e Projetos de Inclusão Digital","30","Transferências a Estados e ao Distrito Federal","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,2338000,0,0,0,0,2022
"2022","04","Administração","0556","Apoio Financeiro à Fundação Getúlio Vargas","50","Transferências a Instituições Privadas sem Fins Lucrativos","8","Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP",0,8593993,2087757,2087757,2087757,1500000,2022
"2022","15","Urbanismo","00SW","Apoio à Regularização Fundiária em Áreas Urbanas","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,17345,17345,0,0,2022
"2023","19","Ciência e Tecnologia","7W59","Implantação do Projeto Sul-Fronteira","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,0,2232243,2232243,3500,3500,2023
"2023","27","Desporto e Lazer","00SL","Apoio à Implantação e Modernização de Infraestrutura para Esporte Educacional, Recreativo e de Lazer","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,25584621,0,0,0,0,2023
"2023","23","Comércio e Serviços","10V0","Apoio a Projetos de Infraestrutura Turística","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,0,4468857,4468857,626732,626732,2023
"2023","05","Defesa Nacional","14T4","Implantação do Projeto Forças Blindadas","90","Aplicações Diretas","8","Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP",0,2e+05,2e+05,2e+05,2e+05,2e+05,2023
"2023","05","Defesa Nacional","14XJ","Aquisição de Cargueiro Tático Militar de 10 a 20 Toneladas - Projeto KC-390","90","Aplicações Diretas","8","Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP",0,1e+05,1e+05,98470,98470,98470,2023
"2023","18","Gestão Ambiental","20WB","Pesquisa e Informações Florestais","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,651683,0,0,0,0,2023
"2023","14","Direitos da Cidadania","20I7","Promoção da Política Nacional de Justiça","30","Transferências a Estados e ao Distrito Federal","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,7114913,1100000,1100000,0,0,2023
"2023","05","Defesa Nacional","20X8","Prestação de Ensino de Graduação e Pós-Graduação do Instituto Tecnológico de Aeronáutica - ITA","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,4453800,4453800,4453788,1732759,957750,2023
"2023","26","Transporte","7XX3","Adequação de Trecho Rodoviário - Divisa MT/RO - Divisa RO/AC - na BR-364/RO","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,1.5e+07,0,0,0,0,2023
"2023","26","Transporte","7V19","Construção de Trecho Rodoviário - Entroncamento BR-135/BA-594 (Cocos) - Acesso a Cariranha - na BR-030/BA","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,0,1400000,1400000,0,0,2023
"2023","13","Cultura","20ZH","Preservação do Patrimônio Cultural Brasileiro","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,11150000,10150000,9095000,0,0,2023
"2023","10","Saúde","6179","Comunicação e Informações para a Educação em Saúde e em Ciência e Tecnologia","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,407301,0,0,0,0,2023
"2023","06","Segurança Pública","21BP","Aprimoramento do Sistema Penitenciário Nacional e Incentivo ao Desenvolvimento da Inteligência Penitenciária","30","Transferências a Estados e ao Distrito Federal","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,659661,0,0,0,0,2023
"2023","24","Comunicações","212H","Manutenção de Contrato de Gestão com Organizações Sociais (Lei nº 9.637, de 15 de maio de 1998)","50","Transferências a Instituições Privadas sem Fins Lucrativos","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,5398681,5398681,5398681,0,0,2023
"2023","14","Direitos da Cidadania","218B","Políticas de Igualdade e Enfrentamento à Violência contra as Mulheres","90","Aplicações Diretas","8","Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP",0,1833667,1833667,1833667,704000,704000,2023
"2023","05","Defesa Nacional","1211","Implementação de Infraestrutura Básica nos Municípios da Região do Calha Norte","32","Execução Orçamentária Delegada a Estados e ao Distrito Federal","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,0,76882304,76882304,0,0,2023
"2023","10","Saúde","8535","Estruturação de Unidades de Atenção Especializada em Saúde","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,181669824,564008869,540020398,0,0,2023
"2023","14","Direitos da Cidadania","21AR","Promoção e Defesa de Direitos Humanos para todos","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,11208952,11223099,10680584,361780,361780,2023
"2023","18","Gestão Ambiental","21A9","Implementação de Programas, Planos e Ações para Melhoria da Qualidade Ambiental Urbana","40","Transferências a Municípios","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,488762,1120385,960385,0,0,2023
"2023","05","Defesa Nacional","20X4","Manutenção e aprimoramento do Centro Gestor e Operacional do Sistema de Proteção da Amazônia – CENSIPAM","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,898692,0,0,0,0,2023
"2023","10","Saúde","21BF","Pesquisa, Desenvolvimento Tecnológico e Inovação em Saúde","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,32428754,28543337,28517454,6069242,4814650,2023
"2023","13","Cultura","219S","Desenvolvimento e Fortalecimento da Economia Criativa","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,5865151,4808984,4808984,3e+05,3e+05,2023
